Reference area,Source,Sex,Place of birth,Time,Total,15-24,25-54,55-64,65+
Greece,LFS - Labour Force Survey,Total,Native-born,2013,8612.5,1023.5,4157.7,1257.8,2173.6
Greece,LFS - Labour Force Survey,Total,Foreign-born,2013,697.0,86.5,501.1,63.6,45.7
Greece,LFS - Labour Force Survey,Male,Total,2013,4489.1,550.9,2320.3,631.6,986.4
Greece,LFS - Labour Force Survey,Male,Native-born,2013,4159.6,510.0,2075.1,604.4,970.1
Greece,LFS - Labour Force Survey,Male,Foreign-born,2013,329.6,40.9,245.2,27.2,16.3
Greece,LFS - Labour Force Survey,Female,Total,2013,4820.4,559.1,2338.6,689.8,1232.9
Greece,LFS - Labour Force Survey,Female,Native-born,2013,4453.0,513.5,2082.7,653.4,1203.5
Greece,LFS - Labour Force Survey,Female,Foreign-born,2013,367.4,45.6,255.9,36.5,29.5
Greece,LFS - Labour Force Survey,Total,Total,2014,9282.1,1091.7,4616.8,1331.8,2241.7
Greece,LFS - Labour Force Survey,Total,Native-born,2014,8582.5,1015.2,4105.4,1265.3,2196.6
Greece,LFS - Labour Force Survey,Total,Foreign-born,2014,699.6,76.6,511.4,66.6,45.1
Greece,LFS - Labour Force Survey,Male,Total,2014,4475.8,542.2,2301.9,635.7,996.0
Greece,LFS - Labour Force Survey,Male,Native-born,2014,4149.3,507.5,2053.0,608.3,980.5
Greece,LFS - Labour Force Survey,Male,Foreign-born,2014,326.5,34.7,248.9,27.4,15.5
Greece,LFS - Labour Force Survey,Female,Total,2014,4806.3,549.5,2314.9,696.1,1245.7
Greece,LFS - Labour Force Survey,Female,Native-born,2014,4433.2,507.7,2052.4,656.9,1216.1
Greece,LFS - Labour Force Survey,Female,Foreign-born,2014,373.1,41.8,262.6,39.2,29.6
Greece,LFS - Labour Force Survey,Total,Total,2015,9246.5,1075.2,4567.8,1344.2,2259.3
Greece,LFS - Labour Force Survey,Total,Native-born,2015,8591.4,1016.7,4095.7,1266.2,2212.9
Greece,LFS - Labour Force Survey,Total,Foreign-born,2015,655.1,58.5,472.2,78.0,46.4
Greece,LFS - Labour Force Survey,Male,Total,2015,4457.9,534.3,2279.6,640.7,1003.4
Greece,LFS - Labour Force Survey,Male,Native-born,2015,4154.3,507.6,2054.9,606.1,985.7
Greece,LFS - Labour Force Survey,Male,Foreign-born,2015,303.6,26.7,224.7,34.6,17.7
Greece,LFS - Labour Force Survey,Female,Total,2015,4788.6,540.9,2288.3,703.5,1255.9
Greece,LFS - Labour Force Survey,Female,Native-born,2015,4437.1,509.1,2040.8,660.1,1227.2
Greece,LFS - Labour Force Survey,Female,Foreign-born,2015,351.5,31.8,247.5,43.4,28.8
Greece,LFS - Labour Force Survey,Total,Total,2016,9212.8,1061.2,4519.0,1356.5,2276.1
Greece,LFS - Labour Force Survey,Total,Native-born,2016,8574.1,1009.0,4053.5,1278.5,2233.0
Greece,LFS - Labour Force Survey,Total,Foreign-born,2016,638.7,52.2,465.5,78.0,43.1
Greece,LFS - Labour Force Survey,Male,Total,2016,4441.8,528.0,2257.8,645.6,1010.4
Greece,LFS - Labour Force Survey,Male,Native-born,2016,4142.4,502.8,2036.8,608.9,993.8
Greece,LFS - Labour Force Survey,Male,Foreign-born,2016,299.4,25.2,221.0,36.7,16.6
Greece,LFS - Labour Force Survey,Female,Total,2016,4771.0,533.2,2261.2,710.9,1265.7
Greece,LFS - Labour Force Survey,Female,Native-born,2016,4431.7,506.2,2016.7,669.6,1239.2
Greece,LFS - Labour Force Survey,Female,Foreign-born,2016,339.3,27.0,244.5,41.3,26.5
Greece,LFS - Labour Force Survey,Total,Total,2017,9176.9,1048.6,4468.6,1368.4,2291.3
Greece,LFS - Labour Force Survey,Total,Native-born,2017,8558.4,999.2,4030.9,1284.0,2244.3
Greece,LFS - Labour Force Survey,Total,Foreign-born,2017,618.5,49.4,437.7,84.4,47.0
Greece,LFS - Labour Force Survey,Male,Total,2017,4424.4,521.8,2235.6,650.4,1016.6
Greece,LFS - Labour Force Survey,Male,Native-born,2017,4145.6,495.6,2035.6,615.7,998.7
Greece,LFS - Labour Force Survey,Male,Foreign-born,2017,278.8,26.2,200.1,34.6,17.9
Greece,LFS - Labour Force Survey,Female,Total,2017,4752.6,526.8,2233.0,718.1,1274.7
Greece,LFS - Labour Force Survey,Female,Native-born,2017,4412.9,503.6,1995.4,668.3,1245.6
Greece,LFS - Labour Force Survey,Female,Foreign-born,2017,339.7,23.2,237.7,49.8,29.1
Greece,LFS - Labour Force Survey,Total,Total,2018,8322.8,959.8,4024.0,1244.9,2094.2
Greece,LFS - Labour Force Survey,Total,Native-born,2018,7762.4,916.2,3629.0,1168.7,2048.4
Greece,LFS - Labour Force Survey,Total,Foreign-born,2018,560.5,43.5,395.0,76.2,45.8
Greece,LFS - Labour Force Survey,Male,Total,2018,4016.3,483.9,2022.9,580.9,928.7
Greece,LFS - Labour Force Survey,Male,Native-born,2018,3766.4,462.2,1841.0,550.5,912.7
Greece,LFS - Labour Force Survey,Male,Foreign-born,2018,249.9,21.7,181.9,30.4,16.0
Greece,LFS - Labour Force Survey,Female,Total,2018,4306.6,475.9,2001.2,664.0,1165.5
Greece,LFS - Labour Force Survey,Female,Native-born,2018,3996.0,454.0,1788.0,618.2,1135.7
Greece,LFS - Labour Force Survey,Female,Foreign-born,2018,310.6,21.9,213.1,45.8,29.8
Greece,LFS - Labour Force Survey,Total,Total,2019,8300.5,950.4,3973.8,1254.0,2122.4
Greece,LFS - Labour Force Survey,Total,Native-born,2019,7712.5,912.9,3553.7,1170.5,2075.4
Greece,LFS - Labour Force Survey,Total,Foreign-born,2019,587.9,37.4,420.1,83.5,46.9
Greece,LFS - Labour Force Survey,Male,Total,2019,3959.3,471.6,1980.4,579.6,927.7
Greece,LFS - Labour Force Survey,Male,Native-born,2019,3694.0,455.2,1782.6,545.6,910.6
Greece,LFS - Labour Force Survey,Male,Foreign-born,2019,265.3,16.4,197.8,34.0,17.1
Greece,LFS - Labour Force Survey,Female,Total,2019,4341.2,478.8,1993.4,674.4,1194.7
Greece,LFS - Labour Force Survey,Female,Native-born,2019,4018.5,457.8,1771.0,625.0,1164.8
Greece,LFS - Labour Force Survey,Female,Foreign-born,2019,322.7,21.0,222.4,49.5,29.9
Greece,LFS - Labour Force Survey,Total,Total,2020,8425.9,968.3,3969.5,1308.0,2180.0
Greece,LFS - Labour Force Survey,Total,Native-born,2020,7905.8,940.2,3613.7,1227.3,2124.6
Greece,LFS - Labour Force Survey,Total,Foreign-born,2020,520.1,28.1,355.8,80.7,55.5
Greece,LFS - Labour Force Survey,Male,Total,2020,4039.8,479.8,1963.7,611.7,984.6
Greece,LFS - Labour Force Survey,Male,Native-born,2020,3814.5,466.2,1806.6,578.9,962.8
Greece,LFS - Labour Force Survey,Male,Foreign-born,2020,225.3,13.6,157.1,32.7,21.8
Greece,LFS - Labour Force Survey,Female,Total,2020,4386.1,488.5,2005.8,696.4,1195.5
Greece,LFS - Labour Force Survey,Female,Native-born,2020,4091.3,474.0,1807.0,648.4,1161.8
Greece,LFS - Labour Force Survey,Female,Foreign-born,2020,294.8,14.5,198.7,48.0,33.6
Greece,LFS - Labour Force Survey,Total,Total,2021,9065.4,1045.6,4223.8,1408.8,2387.1
Greece,LFS - Labour Force Survey,Total,Native-born,2021,8509.0,1026.9,3850.0,1316.3,2315.8
Greece,LFS - Labour Force Survey,Total,Foreign-born,2021,110.3,4.2,76.2,18.5,11.4
Greece,LFS - Labour Force Survey,Total,Status unknown,2021,446.0,14.4,297.7,74.0,59.9
Greece,LFS - Labour Force Survey,Male,Total,2021,4370.9,524.4,2124.2,664.1,1058.2
Greece,LFS - Labour Force Survey,Male,Native-born,2021,4134.5,514.7,1959.5,631.2,1029.0
Greece,LFS - Labour Force Survey,Male,Foreign-born,2021,40.5,2.0,31.1,3.9,3.5
Greece,LFS - Labour Force Survey,Male,Status unknown,2021,196.0,7.6,133.6,29.0,25.8
Greece,LFS - Labour Force Survey,Female,Total,2021,4694.5,521.2,2099.6,744.7,1328.9
Greece,LFS - Labour Force Survey,Female,Native-born,2021,4374.6,512.2,1890.5,685.1,1286.8
Greece,LFS - Labour Force Survey,Female,Foreign-born,2021,69.8,2.3,45.1,14.6,7.9
Greece,LFS - Labour Force Survey,Female,Status unknown,2021,250.0,6.8,164.1,45.0,34.2
Greece,LFS - Labour Force Survey,Total,Total,2022,9050.2,1048.9,4161.3,1429.5,2410.5
Greece,LFS - Labour Force Survey,Total,Native-born,2022,8452.3,1029.2,3769.4,1321.2,2332.6
Greece,LFS - Labour Force Survey,Total,Foreign-born,2022,596.5,19.7,391.3,107.8,77.8
Greece,LFS - Labour Force Survey,Total,Status unknown,2022,1.3,0.0,0.0,0.0,0.0
Greece,LFS - Labour Force Survey,Male,Total,2022,4368.2,527.3,2101.7,671.3,1068.1
Greece,LFS - Labour Force Survey,Male,Native-born,2022,4108.5,518.6,1925.4,629.3,1035.3
Greece,LFS - Labour Force Survey,Male,Foreign-born,2022,258.8,8.7,176.0,41.4,32.6
Greece,LFS - Labour Force Survey,Female,Total,2022,4681.9,521.6,2059.8,758.3,1342.4
Greece,LFS - Labour Force Survey,Female,Native-born,2022,4343.8,510.6,1844.0,691.9,1297.3
Greece,LFS - Labour Force Survey,Female,Foreign-born,2022,337.7,11.0,215.2,66.3,45.1
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Total,2012,9531.4,3091.4,6439.9,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Native-born,2012,9520.4,3089.6,6430.8,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Foreign-born,2012,11.0,1.8,9.1,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Total,2012,4479.0,1501.0,2978.0,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Native-born,2012,4473.7,1500.1,2973.6,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Foreign-born,2012,5.3,0.9,4.4,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Total,2012,5052.3,1590.4,3461.9,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Native-born,2012,5046.7,1589.5,3457.2,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Foreign-born,2012,5.6,0.9,4.7,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Total,2013,9739.6,3220.7,6518.9,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Native-born,2013,9726.7,3217.3,6509.3,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Foreign-born,2013,12.9,3.3,9.6,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Total,2013,4515.4,1519.5,2995.9,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Native-born,2013,4508.9,1518.5,2990.4,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Foreign-born,2013,6.5,1.1,5.5,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Total,2013,5224.2,1701.1,3523.0,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Native-born,2013,5217.8,1698.9,3518.9,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Foreign-born,2013,6.4,2.3,4.1,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Total,2014,10004.4,3335.2,6669.2,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Native-born,2014,9984.0,3330.5,6653.4,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Foreign-born,2014,20.4,4.7,15.7,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Total,2014,4661.8,1622.7,3039.1,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Native-born,2014,4652.1,1620.7,3031.4,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Foreign-born,2014,9.7,2.0,7.7,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Total,2014,5342.6,1712.5,3630.1,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Native-born,2014,5331.9,1709.9,3622.0,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Foreign-born,2014,10.7,2.6,8.1,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Total,2015,10393.1,3410.9,6982.1,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Native-born,2015,10363.7,3402.3,6961.3,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Foreign-born,2015,29.4,8.6,20.8,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Total,2015,4922.4,1680.1,3242.3,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Native-born,2015,4910.1,1677.1,3233.0,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Foreign-born,2015,12.3,3.0,9.4,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Total,2015,5470.6,1730.8,3739.8,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Native-born,2015,5453.6,1725.2,3728.4,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Foreign-born,2015,17.0,5.6,11.5,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Total,2016,10903.3,3503.3,7400.0,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Native-born,2016,10892.7,3501.9,7390.8,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Foreign-born,2016,10.6,1.4,9.2,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Total,2016,5139.3,1724.8,3414.5,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Native-born,2016,5134.1,1723.4,3410.7,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Foreign-born,2016,5.1,1.4,3.8,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Total,2016,5764.0,1778.5,3985.5,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Native-born,2016,5758.6,1778.5,3980.1,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Foreign-born,2016,5.4,0.0,5.4,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Total,2017,11188.5,3618.3,7570.1,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Native-born,2017,11176.4,3616.6,7559.8,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Total,Foreign-born,2017,12.1,1.7,10.3,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Total,2017,5290.7,1762.8,3527.9,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Native-born,2017,5282.5,1761.5,3521.0,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Male,Foreign-born,2017,8.2,1.3,6.9,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Total,2017,5897.8,1855.6,4042.3,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Native-born,2017,5894.0,1855.1,4038.9,0.0,0.0
Guatemala,LFS - Encuesta Nacional de Empleo e Ingresos,Female,Foreign-born,2017,3.9,0.5,3.4,0.0,0.0
Guatemala,PC - Population Census,Total,Total,2018,9928.6,3176.5,5090.8,824.1,837.3
Guatemala,PC - Population Census,Total,Native-born,2018,9703.8,3117.3,4966.5,803.2,816.8
Guatemala,PC - Population Census,Total,Foreign-born,2018,66.7,12.7,40.4,6.5,7.1
Guatemala,PC - Population Census,Total,Status unknown,2018,158.0,46.5,83.8,14.3,13.4
Guatemala,PC - Population Census,Male,Total,2018,4709.0,1551.3,2376.9,384.5,396.2
Guatemala,PC - Population Census,Male,Native-born,2018,4608.5,1523.4,2322.2,375.5,387.3
Guatemala,PC - Population Census,Male,Foreign-born,2018,28.1,5.8,16.6,2.6,3.0
Guatemala,PC - Population Census,Male,Status unknown,2018,72.5,22.1,38.0,6.4,5.9
Guatemala,PC - Population Census,Female,Total,2018,5219.6,1625.1,2713.9,439.6,441.0
Guatemala,PC - Population Census,Female,Native-born,2018,5095.4,1593.9,2644.3,427.7,429.5
Guatemala,PC - Population Census,Female,Foreign-born,2018,38.6,6.9,23.8,3.9,4.1
Guatemala,PC - Population Census,Female,Status unknown,2018,85.6,24.4,45.8,7.9,7.5
Guinea,LFS - EnquÃªte Nationale sur l'Emploi et le Secteur Informel,Total,Total,2019,6308.5,1754.9,3468.1,559.0,526.4
Guinea,LFS - EnquÃªte Nationale sur l'Emploi et le Secteur Informel,Total,Native-born,2019,6210.1,1734.6,3401.8,550.5,523.2
Guinea,LFS - EnquÃªte Nationale sur l'Emploi et le Secteur Informel,Total,Foreign-born,2019,78.1,17.0,55.3,2.6,3.1
Guinea,LFS - EnquÃªte Nationale sur l'Emploi et le Secteur Informel,Total,Status unknown,2019,20.2,3.3,10.9,5.9,0.1
Guinea,LFS - EnquÃªte Nationale sur l'Emploi et le Secteur Informel,Male,Total,2019,2808.9,740.9,1457.1,299.2,311.7
Guinea,LFS - EnquÃªte Nationale sur l'Emploi et le Secteur Informel,Male,Native-born,2019,2769.5,734.8,1432.7,292.7,309.3
Guinea,LFS - EnquÃªte Nationale sur l'Emploi et le Secteur Informel,Male,Foreign-born,2019,28.4,3.5,21.1,1.6,2.3
Guinea,LFS - EnquÃªte Nationale sur l'Emploi et le Secteur Informel,Male,Status unknown,2019,11.0,2.6,3.3,4.9,0.1
Guinea,LFS - EnquÃªte Nationale sur l'Emploi et le Secteur Informel,Female,Total,2019,3499.6,1014.0,2011.0,259.8,214.7
Guinea,LFS - EnquÃªte Nationale sur l'Emploi et le Secteur Informel,Female,Native-born,2019,3440.7,999.8,1969.2,257.8,213.9
Guinea,LFS - EnquÃªte Nationale sur l'Emploi et le Secteur Informel,Female,Foreign-born,2019,49.7,13.5,34.2,1.0,0.9
Guinea,LFS - EnquÃªte Nationale sur l'Emploi et le Secteur Informel,Female,Status unknown,2019,9.2,0.7,7.6,0.9,0.0
Guinea-Bissau,HIES - EnquÃªte harmonisÃ©e sur les conditions de vie des mÃ©nages,Total,Total,2018,979.8,341.5,520.2,65.8,52.4
Guinea-Bissau,HIES - EnquÃªte harmonisÃ©e sur les conditions de vie des mÃ©nages,Total,Native-born,2018,541.8,222.2,264.9,29.0,25.6
Guinea-Bissau,HIES - EnquÃªte harmonisÃ©e sur les conditions de vie des mÃ©nages,Total,Foreign-born,2018,438.1,119.3,255.2,36.7,26.8
Guinea-Bissau,HIES - EnquÃªte harmonisÃ©e sur les conditions de vie des mÃ©nages,Male,Total,2018,455.0,164.2,238.2,28.4,24.3
Guinea-Bissau,HIES - EnquÃªte harmonisÃ©e sur les conditions de vie des mÃ©nages,Male,Native-born,2018,294.9,116.5,148.5,16.0,13.9
Guinea-Bissau,HIES - EnquÃªte harmonisÃ©e sur les conditions de vie des mÃ©nages,Male,Foreign-born,2018,160.1,47.7,89.6,12.4,10.4
Guinea-Bissau,HIES - EnquÃªte harmonisÃ©e sur les conditions de vie des mÃ©nages,Female,Total,2018,524.8,177.3,282.0,37.4,28.1
Guinea-Bissau,HIES - EnquÃªte harmonisÃ©e sur les conditions de vie des mÃ©nages,Female,Native-born,2018,246.9,105.8,116.4,13.1,11.7
Guinea-Bissau,HIES - EnquÃªte harmonisÃ©e sur les conditions de vie des mÃ©nages,Female,Foreign-born,2018,277.9,71.6,165.6,24.3,16.4
Guinea-Bissau,HS - EnquÃªte rÃ©gionale IntÃ©grÃ©e sur l'emploi et le secteur informel,Total,Total,2020,912.1,573.2,253.0,53.8,32.2
Guinea-Bissau,HS - EnquÃªte rÃ©gionale IntÃ©grÃ©e sur l'emploi et le secteur informel,Total,Native-born,2020,893.1,563.4,245.1,52.7,31.8
Guinea-Bissau,HS - EnquÃªte rÃ©gionale IntÃ©grÃ©e sur l'emploi et le secteur informel,Total,Foreign-born,2020,18.9,9.8,7.8,1.0,0.3
Guinea-Bissau,HS - EnquÃªte rÃ©gionale IntÃ©grÃ©e sur l'emploi et le secteur informel,Male,Total,2020,424.7,270.3,110.6,27.2,16.6
Guinea-Bissau,HS - EnquÃªte rÃ©gionale IntÃ©grÃ©e sur l'emploi et le secteur informel,Male,Native-born,2020,416.6,267.4,106.3,26.6,16.3
Guinea-Bissau,HS - EnquÃªte rÃ©gionale IntÃ©grÃ©e sur l'emploi et le secteur informel,Male,Foreign-born,2020,8.1,2.9,4.3,0.6,0.3
Guinea-Bissau,HS - EnquÃªte rÃ©gionale IntÃ©grÃ©e sur l'emploi et le secteur informel,Female,Total,2020,487.3,302.9,142.4,26.5,15.6
Guinea-Bissau,HS - EnquÃªte rÃ©gionale IntÃ©grÃ©e sur l'emploi et le secteur informel,Female,Native-born,2020,476.5,296.0,138.8,26.1,15.5
Guinea-Bissau,HS - EnquÃªte rÃ©gionale IntÃ©grÃ©e sur l'emploi et le secteur informel,Female,Foreign-born,2020,10.8,6.8,3.6,0.4,0.0
Guyana,LFS - Labour Force Survey,Total,Total,2018,540.7,143.7,278.8,64.2,54.1
Guyana,LFS - Labour Force Survey,Total,Native-born,2018,496.1,131.0,252.9,60.3,51.9
Guyana,LFS - Labour Force Survey,Total,Foreign-born,2018,6.5,1.8,3.9,0.3,0.5
Guyana,LFS - Labour Force Survey,Total,Status unknown,2018,38.2,10.8,22.0,3.6,1.7
Guyana,LFS - Labour Force Survey,Male,Total,2018,261.6,71.8,135.1,30.3,24.4
Guyana,LFS - Labour Force Survey,Male,Native-born,2018,234.7,64.1,119.5,28.0,23.1
Guyana,LFS - Labour Force Survey,Male,Foreign-born,2018,3.6,0.9,2.2,0.2,0.3
Guyana,LFS - Labour Force Survey,Male,Status unknown,2018,23.2,6.8,13.4,2.1,0.9
Guyana,LFS - Labour Force Survey,Female,Total,2018,279.1,71.9,143.7,33.9,29.7
Guyana,LFS - Labour Force Survey,Female,Native-born,2018,261.4,67.0,133.4,32.2,28.8
Guyana,LFS - Labour Force Survey,Female,Foreign-born,2018,2.8,0.9,1.7,0.1,0.2
Guyana,LFS - Labour Force Survey,Female,Status unknown,2018,14.9,4.0,8.6,1.5,0.7
Guyana,LFS - Labour Force Survey,Total,Total,2019,556.8,144.2,283.4,68.9,60.3
Guyana,LFS - Labour Force Survey,Total,Native-born,2019,501.1,127.9,252.8,63.7,56.7
Guyana,LFS - Labour Force Survey,Total,Foreign-born,2019,5.4,1.5,3.2,0.3,0.3
Guyana,LFS - Labour Force Survey,Total,Status unknown,2019,50.3,14.8,27.4,4.8,3.3
Guyana,LFS - Labour Force Survey,Male,Total,2019,266.3,70.6,137.0,32.5,26.2
Guyana,LFS - Labour Force Survey,Male,Native-born,2019,232.8,60.8,118.2,29.5,24.3
Guyana,LFS - Labour Force Survey,Male,Foreign-born,2019,2.7,0.8,1.5,0.2,0.2
Guyana,LFS - Labour Force Survey,Male,Status unknown,2019,30.8,9.0,17.3,2.8,1.7
Guyana,LFS - Labour Force Survey,Female,Total,2019,290.5,73.6,146.4,36.4,34.1
Guyana,LFS - Labour Force Survey,Female,Native-born,2019,268.3,67.1,134.6,34.2,32.4
Guyana,LFS - Labour Force Survey,Female,Foreign-born,2019,2.7,0.7,1.7,0.1,0.1
Guyana,LFS - Labour Force Survey,Female,Status unknown,2019,19.5,5.8,10.1,2.0,1.6
Haiti,HIES - EnquÃªte sur les Conditions de Vie des MÃ©nages AprÃ¨s le SÃ©isme,Total,Total,2012,7015.3,2380.8,3518.0,570.0,546.5
Haiti,HIES - EnquÃªte sur les Conditions de Vie des MÃ©nages AprÃ¨s le SÃ©isme,Total,Native-born,2012,6980.7,2370.9,3499.5,568.0,542.3
Haiti,HIES - EnquÃªte sur les Conditions de Vie des MÃ©nages AprÃ¨s le SÃ©isme,Total,Foreign-born,2012,5.5,2.5,1.8,0.0,0.0
Haiti,HIES - EnquÃªte sur les Conditions de Vie des MÃ©nages AprÃ¨s le SÃ©isme,Total,Status unknown,2012,29.1,7.4,16.6,2.0,3.0
Haiti,HIES - EnquÃªte sur les Conditions de Vie des MÃ©nages AprÃ¨s le SÃ©isme,Male,Total,2012,3334.1,1186.8,1636.1,262.5,248.7
Haiti,HIES - EnquÃªte sur les Conditions de Vie des MÃ©nages AprÃ¨s le SÃ©isme,Male,Native-born,2012,3319.3,1182.6,1628.1,261.5,247.1
Haiti,HIES - EnquÃªte sur les Conditions de Vie des MÃ©nages AprÃ¨s le SÃ©isme,Male,Foreign-born,2012,3.5,0.0,0.0,0.0,0.0
Haiti,HIES - EnquÃªte sur les Conditions de Vie des MÃ©nages AprÃ¨s le SÃ©isme,Male,Status unknown,2012,11.3,3.0,6.7,0.0,0.0
Haiti,HIES - EnquÃªte sur les Conditions de Vie des MÃ©nages AprÃ¨s le SÃ©isme,Female,Total,2012,3681.2,1194.0,1881.8,307.5,297.8
Haiti,HIES - EnquÃªte sur les Conditions de Vie des MÃ©nages AprÃ¨s le SÃ©isme,Female,Native-born,2012,3661.4,1188.3,1871.4,306.5,295.2
Haiti,HIES - EnquÃªte sur les Conditions de Vie des MÃ©nages AprÃ¨s le SÃ©isme,Female,Foreign-born,2012,2.0,0.0,0.0,0.0,0.0
Haiti,HIES - EnquÃªte sur les Conditions de Vie des MÃ©nages AprÃ¨s le SÃ©isme,Female,Status unknown,2012,17.8,4.4,9.9,0.0,2.5
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Total,2011,5426.4,1870.2,2579.7,482.4,494.1
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Native-born,2011,5391.1,1862.2,2566.2,477.7,485.0
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Foreign-born,2011,35.3,8.0,13.5,4.7,9.1
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Total,2011,2557.0,938.8,1161.3,232.4,224.6
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Native-born,2011,2540.1,935.8,1153.8,229.7,220.8
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Male,Foreign-born,2011,16.8,3.0,7.4,2.7,3.7
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Total,2011,2869.4,931.5,1418.5,250.0,269.5
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Native-born,2011,2851.0,926.4,1412.4,248.0,264.2
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Female,Foreign-born,2011,18.4,5.1,6.1,2.0,5.3
Honduras,HS - Encuesta Permanente de Hogares de PropÃ³sitos MÃºltiples,Total,Total,2012,6627.6,2960.1,3667.4,0.0,0.0
